track_id,artist_location,artist_latitude,artist_longitude
TRASYVP12903D09590,Seattle/ WA,nan,nan
TRAUMNH128F92FB67F,,nan,nan
TRAFKRE128F932002B,Baltimore/ MD,nan,nan
TRBIBAQ128F93279F5,England,nan,nan
TRAJUPF128F4231A2C,,nan,nan
TRAYDZH128C71967BC,Coral Spring/ FL,nan,nan
TRBBFOT12903CBCB4F,,nan,nan
TRAPMRV128F92F5F4C,Austin/ TX,nan,nan
TRAYGQU128F934B4F5,Espoo/Helsinki,nan,nan
TRAGYXL128F92F9FCB,,nan,nan
TRAGQBY128F42635B7,London/ England,nan,nan
TRAGFVT128F92ECB5D,Manchester/ England,nan,nan
TRBGGOS128F9307FC5,,nan,nan
TRAONPF128F42480A7,Lynchburg/ VA,nan,nan
TRAONYI128F9324BA3,,nan,nan
TRAKTWZ128EF35E206,Los Angeles &amp; New York,nan,nan
TRAURRP128F4261B94,Austin/ TX,nan,nan
TRAIHFF128EF351817,,nan,nan
TRAGAAF128F9338911,,nan,nan
TRAMPWN128F934C221,,nan,nan
TRALROP128F92CA9CC,Seattle/ WA,nan,nan
TRAJFDU128F426A5F4,Newcastle,nan,nan
TRBFXMJ12903CB50F6,ALBUCRAZY/ NEW MEXICO,nan,nan
TRAAOIN128F9303790,,nan,nan
TRBIJYB128F14AE326,,nan,nan
TRAMPCW128F92CC022,Forest Hills/ Queens/ New York City/ NY/ USA,nan,nan
TRAISYO128E07888A6,Hunington/ Long Island/ NY,nan,nan
TRAPGKY128F42972A9,St. Catharines/ ON/ Canada,nan,nan
TRASSZI128F146EC5F,Dundee/ Scotland,nan,nan
TRBFPRL128F14569B9,London/ England,nan,nan
TRASDYA128F425E84F,Fairfax/ California,nan,nan
TRBDMCC128F9358267,,nan,nan
TRALEER128F4268E6D,,nan,nan
TRBBMXI128F428CCD1,,nan,nan
TRALQGZ128F146F500,Scotland,nan,nan
TRAUSHD128E0795347,Sayreville/ NJ,nan,nan
TRAPGOZ128F933A945,Fargo/ ND,nan,nan
TRBIFGK128F92F23A2,,nan,nan
TRBBTUD128F42A10A3,POLAND,nan,nan
TRBATEY128F4285370,McLellan/ FL,nan,nan
TRBGUHX128F4279757,,nan,nan
TRAZYVR128F4280A24,Long Island/ NY,nan,nan
TRAHCBD128F9336A3E,,nan,nan
TRAMTYX128F42985D0,New Jersey,nan,nan
TRADCIM128F427A3A1,Croix-des-Bouquets/  Haiti,nan,nan
TRAYUKR128F9344BB4,,nan,nan
TRAAQCK128F92E8C33,LDN,nan,nan
TRAGHJX128F426F76F,Duluth/ MN,nan,nan
TRANEMQ128F42A10A8,POLAND,nan,nan
TRAEOBA12903CAFAB0,London/ England,nan,nan
TRBFMAS128E078F352,J�ping/ Sweden,nan,nan
TRAIYAT128F931FEA5,,nan,nan
TRAEVHU128F92D9EA0,Houston/ Texas,nan,nan
TRADFII128F931FC9F,Los Angeles/ CA,nan,nan
TRANTAD128F92FD042,Calcutta/ India,nan,nan
TRAPQQI128F1460D64,Los Angeles/ California,nan,nan
TRATQSL128F932E2ED,,nan,nan
TRAUXSK128F427C58D,Pittsburgh/ PA,nan,nan
TRBFRFR128E0781C86,Gainesville/ FL,nan,nan
TRADJGI128F148B0F6,Fargo/ ND,nan,nan
TRAXUQL128F932D6C4,,nan,nan
TRADFID128F4267231,Newcastle,nan,nan
TRANPWV128F9341281,POLAND,nan,nan
TRAPHZT128F147A02B,Ukiah/ CA,nan,nan
TRBDDTT128F4291192,New Orleans/ LA,nan,nan
TRALNJR128F145AC96,New York/ NY,nan,nan
TRALPKG12903CDCA8A,London/ England,nan,nan
TRAYYCA128F422B2A1,,nan,nan
TRAFCWJ128F42515AE,Teoc/ MS,nan,nan
TRAISYU128F427F486,Tijuana/ Mexico/San Diego/ California,nan,nan
TRACKAP128F425B741,,nan,nan
TRBGNNC128F148D427,allentown Pennsylvania USA,nan,nan
TRAWAXV128F92E075C,Minneapolis/ MN,nan,nan
TRAUOUZ128E078F8BB,Compton/ California,nan,nan
TRAJHDR128F92FA863,,nan,nan
TRBHEVR128F4263CE0,Wisconsin,nan,nan
TRAJHHE128F146815C,Gilmer/ TX,nan,nan
TRAQVUG128F4286DE3,,nan,nan
TRBCGKB12903CC0031,Batley/ England,nan,nan
TRABDTV128E0791839,,nan,nan
TRBATKI128F4284D54,,nan,nan
TRACBWP128C7196948,Escatawpa/ MS,nan,nan
TRADFXD128F424694C,Borlänge,nan,nan
TRASAQI128F426EEA3,Duluth/ MN,nan,nan
TRAPHAH128F42677A4,The Bronx/ New York,nan,nan
TRBGBUY128F422B413,,nan,nan
TRAGCTZ128F4290974,,nan,nan
TRAPZQI128F428CF18,,nan,nan
TRAQSPU128F422146B,,nan,nan
TRAXWLM128F1453E3B,New York/ NY [Harlem],nan,nan
TRBGCAK128F425F3CC,Braintree/ Essex/ England,nan,nan
TRATUPO128F9305A5C,,nan,nan
TRAPHDI128F92F5EA1,,nan,nan
TRAPVBP128F9308A86,,nan,nan
TRBDUSM128F9339A13,,nan,nan
TRAMUUZ128F933CA08,allentown Pennsylvania USA,nan,nan
TRBDIMX128F147A307,Niteroi/ Brazil,nan,nan
TRAFLMU128F4274A4D,ABD,nan,nan
TRACVSS128E07846A7,Dundee/ Scotland,nan,nan
TRANIUD12903CCE692,Montego Bay/ Jamaica,nan,nan
TRAEOMS128F4262357,Berkeley/ CA,nan,nan
TRARUOP12903CF2384,Boston/ MA,nan,nan
TRAJCLY128F930F893,,nan,nan
TRAKRXM128F4250E33,,nan,nan
TRATDIZ128F4242796,,nan,nan
TRALZXZ128F92E26EF,,nan,nan
TRBEIVC128F9320E95,Dundee/ Scotland,nan,nan
TRAQXJY12903CF3A0E,Birmingham/ England,nan,nan
TRAQRFD128F9322DE6,,nan,nan
TRAAQIH128F428BDEA,,nan,nan
TRBHJPQ128E078ED8F,,nan,nan
TRAMGPM128F9311196,Sheffield/ South Yorkshire/ Engla,nan,nan
TRAWULX128F4291255,Medicine Lodge/ KS,nan,nan
TRACTWW12903CB7550,Richmond VA,nan,nan
TRAUJLJ128E0784E7C,Brooklyn/ NY,nan,nan
TRAGKUI128F92F4698,Sweden,nan,nan
TRAHSAW128F4253EFC,,nan,nan
TRAXRGF128F930A59F,New York/ NY,nan,nan
TRAUWQL128F424696E,,nan,nan
TRAIACZ128F428C60A,Atlanta/ GA,nan,nan
TRBBBMT128F42A0A4E,,nan,nan
TRAXEHW128F423E590,New Jersey,nan,nan
TRAAAFD128F92F423A,,nan,nan
TRBBQFV128F4252EFF,Galveston/ TX,nan,nan
TRATESL128F92F12DF,,nan,nan
TRADDRF128F145869F,Glasgow/ Scotland,nan,nan
TRAPIIR128F42AEE95,,nan,nan
TRAIOWX128F14750E5,Los Angeles/ CA,nan,nan
TRALJVQ128F428C764,Los Angeles/ California,nan,nan
TRBFXVN128E078CF62,,nan,nan
TRAWGKB128F4268327,,nan,nan
TRAAVGB12903CFAA99,McLellan/ FL,nan,nan
TRBHMMC128F424991B,,nan,nan
TRAAXMX128F9307699,,nan,nan
TRADSQZ128F42707D7,Newcastle,nan,nan
TRADFQK128F422B492,,nan,nan
TRBFVZZ128F92FD7B5,,nan,nan
TRBHDTL128F1468F7D,,nan,nan
TRAQEKD128F425293D,,nan,nan
TRAMMAF128F93051B0,London/ England,nan,nan
TRAZKAG12903CD1918,Ukiah/ CA,nan,nan
TRAGOVG128F42A963D,Bakersfield/ CA,nan,nan
TRAWWQM128F148C796,New York/ NY,nan,nan
TRAPPUJ128F931B3D1,,nan,nan
TRAHFOU128F42B3F2A,Long Island/ NY,nan,nan
TRABQZK128F92F54F4,Barranquilla/ Colombia,nan,nan
TRAKDDB128F92D168A,Hollywood/ CA,nan,nan
TRBEVTM128F92FE2B2,Los Angeles/ CA,nan,nan
TRAAZBD128F427A97D,Brookyln/ NY,nan,nan
TRAZORC128F426C323,Melbourne/ Australia,nan,nan
TRAGFOI128F428E060,,nan,nan
TRAKWTG128F42454E2,Gainesville/ FL,nan,nan
TRACSBL128F42480E8,Sydney/ Australia,nan,nan
TRADZXK128F429DB92,,nan,nan
TRAGAGQ128E0781352,,nan,nan
TRABGMB12903CF50FE,Germany,nan,nan
TRAOOHM128F1453E33,New York/ NY [Harlem],nan,nan
TRABFKN12903CAF61B,Baltimore/ MD,nan,nan
TRACVFF12903CF055A,Amherst/ MA,nan,nan
TRAEDYD128F425A868,,nan,nan
TRAWFYX12903CA4766,,nan,nan
TRABLMN128E0792687,,nan,nan
TRAPEHR128E0786D5A,,nan,nan
TRAJMQE128F9322DDD,,nan,nan
TRBFLER128F148C52B,Boston/ MA,nan,nan
TRAPVRU128F9302300,,nan,nan
TRAAARJ128F9320760,,nan,nan
TRABYVN128F429E5CF,,nan,nan
TRBARHH128E078EDE9,Boston/ MA,nan,nan
TRANTFR128F931C7DA,Salt Lake City/ UT,nan,nan
TRATCLI128F422BCF8,,nan,nan
TRBCTRX128F4299237,Croix-des-Bouquets/  Haiti,nan,nan
TRBCUBV128F145F7E9,Galveston/ TX,nan,nan
TRBBMQN128EF35F995,Los Angeles/ CA,nan,nan
TRAAIHL128F92E6DDA,Philadelphia/ PA,nan,nan
TRAPVDC128F422C711,,nan,nan
TRBIJFB128F92ED124,Buffalo/ NY,nan,nan
TRBICRP128F42882BB,Atlanta/ GA,nan,nan
TRAKZHN128F426C3D2,Boston/ MA,nan,nan
TRAMHMO128F93167EA,,nan,nan
TRBHKXX128F4252D02,Oxford/ UK,nan,nan
TRADRJK128E078F041,J�ping/ Sweden,nan,nan
TRBFUSW128F92D0357,Brooklyn/ NY,nan,nan
TRAAFMS128F933AB23,,nan,nan
TRBGGYE128F42B63AB,Austin/ TX,nan,nan
TRBEOUP12903CF652E,,nan,nan
TRAVGNH128F428CBA9,,nan,nan
TRAULEG128F92F035B,,nan,nan
TRAMXPQ128F148B0C2,Cleveland/ TN,nan,nan
TRAKQFZ128F429D3C9,San Francisco/ CA,nan,nan
TRAYMKM128F4277046,Forest Hills/ Queens/ New York City/ NY/ USA,nan,nan
TRBIBKA128F42947BF,,nan,nan
TRAENOH128F933978A,,nan,nan
TRAUUIF128F93232FE,,nan,nan
TRATDDM128F93417AF,,nan,nan
TRBDSLA128F4288246,Severn/ MD,nan,nan
TRAYPMR128E0785DD1,,nan,nan
TRALAZG128F93170BF,,nan,nan
TRAPIPG128F42521C6, ,nan,nan
TRAWIGT128F427448E,,nan,nan
TRAUJPQ128F930D4C5,,nan,nan
TRBDWLE128F42B3112,Brooklyn/ NY,nan,nan
TRAXUPN128F42855C8,,nan,nan
TRBEATE128E078F0D8,Sayreville/ NJ,nan,nan
TRAVXII128F92FCC6D,,nan,nan
TRBFURI128F1455498,Scotland,nan,nan
TRBAFWX12903CA9831,Atlanta/ GA,nan,nan
TRAKHYP128E0792F07,Old Town/ ME,nan,nan
TRAXSWX128E0792BEF,,nan,nan
TRAENGX12903CBDFF6,,nan,nan
TRAIATD128F9331CD6,Atlanta/ GA,nan,nan
TRAMCGL128F92F3D87,Long Beach/ California,nan,nan
TRATMDD12903D11C7A,Gore/ VA,nan,nan
TRAQYOC128F9341CDC,East Flatbush/ Brooklyn/ NY,nan,nan
TRAOREE128F934DB89,,nan,nan
TRAGDPH128F9344020,San Francisco/ CA,nan,nan
TRAWOBG128F93256C6,Boston/ MA,nan,nan
TRASIVA128F933DB52,Philadelphia/ PA,nan,nan
TRBEBEZ128E0792F08,Old Town/ ME,nan,nan
TRAJEZT128E0795DF3,Middlesbrough/ England,nan,nan
TRAJKMI128F4281107,,nan,nan
TRAECSU128F426A84A,,nan,nan
TRBGJIZ128F92E42BC,,nan,nan
TRADESF128F4214D8E,,nan,nan
TRAJAZP128F4290FF9,Atlanta/ GA,nan,nan
TRAKOPE128F421CE6A,Gore/ VA,nan,nan
TRBFLOH128F42630E3,Englewood/ NJ,nan,nan
TRALZTM128F92EC5F0,Charlemagne/ Quebec/ Canada,nan,nan
TRASWKJ128E0792FE7,Old Town/ ME,nan,nan
TRAMMDM128F425EAA9,Croix-des-Bouquets/  Haiti,nan,nan
TRAUWRW128F9358C69,Brooklyn/ NY,nan,nan
TRBHMZS128F42658FF,Memphis/ TN,nan,nan
TRAJSNU128F92F2AC0,,nan,nan
TRAZJOI12903CDA550,Sayreville/ NJ,nan,nan
TRAVTEH128E07953EA,Sayreville/ NJ,nan,nan
TRANIWL128F4262AB0,,nan,nan
TRAZJUH128F934465B,,nan,nan
TRAFIHK12903CBDFF1,,nan,nan
TRAZHZI128F930653D,,nan,nan
TRBEBYV128F14A0B65,,nan,nan
TRASXZE128F427F156,Oxford/ England,nan,nan
TRAHIPA128F4279744,,nan,nan
TRAAGCZ128F93210FD,Los Angeles/ CA,nan,nan
TRASZSF128F428B8F3,Sledge/ MS,nan,nan
TRANRKN128F93127BB,,nan,nan
TRAFCVI128C7196BE6,Birmingham/ England,nan,nan
TRBCBLV128F14ADF31,Fort Wayne/ Indiana,nan,nan
TRAPDOI128F9327982,,nan,nan
TRBDKQI128F1465028,,nan,nan
TRAMSAY128F92ED0DD,Buffalo/ NY,nan,nan
TRAFQFM128E078EC97,St. Joseph/ MO,nan,nan
TRAIUPS128F92F2825,Helsinki/ Finland,nan,nan
TRAGXUZ128F9311745,Kingsland/ AR,nan,nan
TRAULGT12903D10B94,Memphis/ Tennessee,nan,nan
TRBBWDJ128F42595D5,Dublin/ Ireland,nan,nan
TRBGTPK128F429E5D5,,nan,nan
TRBBHPQ128F145A7F8,Seymour/ IN,nan,nan
TRARTJL128F92CB44B,Sayreville/ NJ,nan,nan
TRAGYJM128EF3466D2,Amherst/ MA,nan,nan
TRADQJL128F92D9957,Sydney/ Australia,nan,nan
TRAQDSN128F42934A2,,nan,nan
TRANKIL128F1476FA2,London/ England,nan,nan
TRBBMIF12903CA1EB0,United Kingdom,nan,nan
TRBGZKO128F92DB016,London/ England,nan,nan
TRAKGAX128F4264182,,nan,nan
TRAYIUG12903CC7E3C,Arles/ France,nan,nan
TRBEELS128F42B63A8,Austin/ TX,nan,nan
TRAHSTL128F931708D,,nan,nan
TRARKRC128E0791D82,,nan,nan
TRAZJGD128F4289D2A,Geneva/ NY,nan,nan
TRALLSP128F148AD75,,nan,nan
TRBHZAA128F4271AE9,,nan,nan
TRAOATJ128F147FC9B,Chiswick/ London/ England,nan,nan
TRAKHXX128E07877EB,,nan,nan
TRBDBVM128F427BCC9,,nan,nan
TRAZBBP128E07845D4,Atlanta/ GA,nan,nan
TRAFAJC128E078888B,,nan,nan
TRBBDPA12903CCCA06,,nan,nan
TRABZCL128E0789AED,Quantico/ VA,nan,nan
TRAGNGY12903C9CD76,,nan,nan
TRAONNA128F4268CCA,Queensbridge/ NY,nan,nan
TRATGQO128F421B850,,nan,nan
TRAGQVO128F145C0AF,Boston/ Massachusettes,nan,nan
TRAAUEO128E0780CB9,London/ England,nan,nan
TRBFYKT128F428AFF7,Lynchburg/ VA,nan,nan
TRAMCND128F1466ACF,New York/ NY,nan,nan
