track_id,genre,artist_location,latitude,longitude,cluster
TRBCQLB128F9332CF4,Rock,Arizona,34.16788,-111.9307,0
TRBFIHG128F4289CF9,Rock,Anderson/ IN,40.10216,-85.67869,13
TRAAMES128F42AF068,Rock,Seattle/ WA,47.60356,-122.32944,0
TRADKAX128E0786B92,Rock,BA,-13.442,-41.9952,10
TRANWBG128F934AC15,Metal|Rock,Los Angeles/ CA,34.05349,-118.24532,0
TRAMVOM128F42ACB16,Electronic,London/ England,51.50632,-0.12714,8
TRAJDGB128F42882AC,Rap,Atlanta/ GA,33.74831,-84.39111,13
TRAQMNB12903CDD58F,Metal,Melbourne/ Australia,-37.81753,144.96715,2
TRAHCVT128F4282806,Rock,katy,29.78772,-95.82333,1
TRAEPGH128F9343CD8,Reggae,Buenos Aires.,-34.60852,-58.37354,10
TRAFMPX128F4246C49,Rock,Nueva Jersey (Estados Unidos),40.14323,-74.72671,7
TRACYCJ128F9309246,Pop,Kentwood/ LA; Los Angeles/ CA,34.05349,-118.24532,0
TRBIJMU12903CF892B,Rock|Metal,Portugal,39.55792,-7.84481,8
TRAUNPM12903CB7CCC,Rock|Pop,San Francisco/ CA,37.77916,-122.42005,0
TRAVRJA128F9329C4C,Rock,Seattle/ WA,47.60356,-122.32944,0
TRBGUUE128F1494FB6,Rock,London/ UK,51.50632,-0.12714,8
TRAYKTU128F934C82A,Rock|Metal,San Francisco Bay Area,37.87869,-121.94345,0
TRAADNA128F9331246,Blues,Dallas/ TX,32.77815,-96.7954,1
TRAGBOR128F92E1064,Rock|Metal,Norway,64.55653,12.66538,4
TRAAPIV128F1493132,Rock|Blues,Belfast/ Northern Ireland,54.5958,-5.93494,8
TRBBDXO128F14A4737,Pop,Dayton/ OH,39.75911,-84.19444,13
TRALPGW12903CAFFB5,Metal,Jacksonville/ FL,30.33138,-81.6558,13
TRAKVSG128EF34E609,Pop|Rock,France,46.71067,1.71819,8
TRAETAG128F93385AE,Rock|Pop,Paris/ France,48.85692,2.34121,8
TRAEZFJ128F422A5C0,Pop,Tokyo,35.67048,139.74092,14
TRBBYFJ128F42A22D4,Country,Galloway/ Panola County/ TX,32.20049,-94.35887,1
TRAVKGM12903CA66FB,Rock,Los Angeles/ CA,34.05349,-118.24532,0
TRAOKXG128F4232497,Rock|Country,Toronto/ Ontario/ Canada,43.64856,-79.38533,7
TRBDWRY128F427991E,Blues,Dallas/ TX,32.77815,-96.7954,1
TRAGSJQ128F149EF8D,Metal,Buffalo/ New York,42.88544,-78.87846,7
TRAIBXQ128F425E6A5,Rock,Nashville/ Tennessee,36.16778,-86.77836,13
TRAVANT128F92E3F71,RnB|Pop,New York/ New York,40.71455,-74.00712,7
TRACLHC128F9343C39,Rock|Reggae,New Hampshire,44.00118,-71.6342,7
TRACLRS12903CE9386,Country,Itawamba County/ MS,34.27611,-88.35068,13
TRBDCAB128F92F7EE4,Rock,Oxford/ England,51.7562,-1.25949,8
TRBFKHT128F427215E,Rock|Pop,New York/ NY [Manhattan],40.79086,-73.96644,7
TRAOMKV128F428CD51,Rap,Atlanta/ GA,33.74831,-84.39111,13
TRAFAAS12903CF0BE2,Rock|Metal,Portugal,39.55792,-7.84481,8
TRAROPS128F92F09A5,Country,Salina/ OK,36.2929,-95.15261,1
TRABNEX128F92C9DEA,Rock,Nashville/ Tennessee,36.16778,-86.77836,13
TRAJFQF128F92E354E,Rock|Blues,California - LA,34.05349,-118.24532,0
TRAIKSH128E07816DF,Rock,Wangaratta/ Victoria/ Australia,-36.35484,146.32611,2
TRBGRGT12903CC5019,Rock,Mass. - Boston,42.31256,-71.08868,7
TRALCCO12903CEBB97,Rock,Boston/ MA,42.31256,-71.08868,7
TRAJFFF128F429874A,Rock,NORTH FORT MYERS/ Florida,34.05349,-118.24532,0
TRAGGVS128F4250CE8,Rock|Metal,Athens/ Greece,37.97615,23.73641,4
TRBFSKB128F145C5B1,Rock|Pop,Louisville/ KY,38.25486,-85.7664,13
TRAPFXX128E0785EBA,RnB|Pop,New York/ New York,40.71455,-74.00712,7
TRAPVGB128F42725AF,Punk|Rock,Anderson/ IN,40.10216,-85.67869,13
TRAPAES128E0786E60,Pop|Rock,Florida,27.9758,-81.54106,13
TRBGRWH128F92E3551,Rock,California - LA,34.05349,-118.24532,0
TRAFTMA128F933A3D7,Latin|Reggae,Buenos Aires.,-34.60852,-58.37354,10
TRBCJIX128F424F99E,Electronic,Berlin/ Germany,52.51607,13.37698,4
TRAHYDH128F9325200,Rock,New Jersey,40.14323,-74.72671,7
TRANTAN128E078B326,Rock|Punk,Lincoln Park/ MI,42.25147,-83.18186,13
TRAXOQD12903CDD59D,Metal,Melbourne/ Australia,-37.81753,144.96715,2
TRANDEK128F4259EBC,Punk,London/ England,51.52328,-0.21346,8
TRAXIYW12903CB4343,Metal,New Orleans/ LA,29.95369,-90.07771,1
TRAPQBU128F934C32D,Metal,Dublin/ Ireland,53.34376,-6.24953,8
TRAYYKO128F92E133B,Rock,California - SF,37.77916,-122.42005,0
TRATQUI128F9347C68,Rock,Brighton/ MA,42.3519,-71.14566,7
TRBAJRL128F1482E66,Rock|Punk,Jacksonville/ FL,30.33138,-81.6558,13
TRBHKCL128F425A036,Pop,London/ England,51.50632,-0.12714,8
TRBBOUN128F425A4E6,Pop|Rock,Newton-le-Willows/ Merseyside/ England,53.45644,-2.63265,8
TRAOHNR128F428CD58,Rap,Atlanta/ GA,33.74831,-84.39111,13
TRAMNJB128F92EFDC7,Rock|Pop,Finland,64.95014,26.06739,4
TRADFJJ128F934857E,Rock|Punk,Bay Area/ CA,37.87869,-121.94345,0
TRACNXS128F93395BA,Rock,Nottingham/ England,52.94922,-1.14392,8
TRBICVB128F9326B65,Rock,Campbell/ CA,37.28848,-121.94486,0
TRBEBWG128F93214A4,Pop|RnB,New York/ New York,40.71455,-74.00712,7
TRAQTYT12903D134AC,Country,Beaumont/ TX,30.08615,-94.10158,1
TRACWBO128F92F322F,Blues,Dallas/ TX,32.77815,-96.7954,1
TRAFMIA128F92E2B2B,Rock,Detroit/ MI,42.33168,-83.04792,13
TRBCJRW12903CD02BC,Country|Folk,Durham/ NC,35.99527,-78.89601,13
TRAMBFD128EF34B848,Rap,New York/ NY [Washington Heights],40.8448,-73.93585,7
TRAMMFP12903CB59C2,Blues,Couchman/ TX,31.1689,-100.07715,1
TRBENZL128F1455ECA,Country,Fort Worth/ TX,32.74863,-97.32925,1
TRBDTZX128F92DFA66,Rock,Nashville/ TN,36.16778,-86.77836,13
TRAKARY128F427253E,Rock,Anderson/ IN,40.10216,-85.67869,13
TRAWTUV128F426DD46,Rock|Pop,Manchester/ England,53.4796,-2.24881,8
TRBDVJF128E078894B,Rock,Chicago/ IL,41.88415,-87.63241,12
TRAGAVF128F424829B,Country,Robbinsville/ NC,35.32689,-83.80489,13
TRANREH128F93462CF,Rap,Philadelphia/ PA,39.95227,-75.16237,7
TRAYXZX128F930F022,Pop,Mexico City/ Mexico,19.4319,-99.13285,1
TRAEOUE128F93187B9,Rock,Sydney/ Australia,34.05349,-118.24532,0
TRARPCK128F92FEA7F,Rock,Brooklyn/ NY,40.65507,-73.94888,7
TRAECBR128F429F8C0,Pop,Kentwood/ LA; Los Angeles/ CA,34.05349,-118.24532,0
TRAOZEJ128F428CCEA,Rap,Atlanta/ GA,33.74831,-84.39111,13
TRAQTBF12903CCC1B7,Punk,England,52.88356,-1.97406,8
TRARFXI128F1468CE3,Blues,Leona/ Texas,31.15509,-95.96653,1
TRADMFK12903CC2478,Rock,Mass. - Boston,42.31256,-71.08868,7
TRADVSU128E0786371,Folk,NY - New York City,40.71455,-74.00712,7
TRABXLH128F935F8E7,Pop,Blythesville/ AR,34.7519,-92.13055,1
TRAGMXK128F9305A50,Latin|Rock,Buenos Aires,-34.60852,-58.37354,10
TRAVWZA128F931F36E,Rock,Kingston/ Ontario/ Canada,44.23153,-76.47933,7
TRAYOQI128F92F0967,Metal,Boston/ Brooklyn USA,40.65507,-73.94888,7
TRAMTIH128F933E8E4,Rock,Walker-on-Tyne/ England,54.97938,-1.54508,8
TRBBXMC128F422C330,Rock,Walker-on-Tyne/ England,54.97938,-1.54508,8
TRADAFY128F145B77B,Jazz|Pop,Sch�erg/ Germany,50.82607,7.28021,8
TRAOMMU128F933878B,Blues,Greenwood/ MS,33.51711,-90.18043,1
TRAYESZ128F1458FAE,Rock,London/ England,51.50632,-0.12714,8
TRBCTBG128F42B7E1B,Rock,Cork City/ Ireland,51.89834,-8.47277,8
TRAOMDT12903CF73C3,Pop,Canada,56.95468,-98.30897,12
TRAQYZI128F4273CF3,Rock,Birmingham/ England,52.47859,-1.9086,8
TRBGJDW128F4292EDB,RnB,Harlem/ New York,40.8079,-73.9454,7
TRAYDJL128F145F261,Rock,Detroit/ MI,42.33168,-83.04792,13
TRAAQBF12903CF796B,Rock,NY - New York City,40.71455,-74.00712,7
TRAAENC128F1451DE9,Rock,Egremont/ Cumbria/ England,54.48303,-3.53444,8
TRAHKRO128F9320EA7,Rock,Kingston/ Ontario/ Canada,44.23153,-76.47933,7
TRAHVUK128F1456988,Rap,Philadelphia/ Pennsylvania/ U.S.,39.95227,-75.16237,7
TRADYQK128F42A762A,Rock,UK,54.31407,-2.23001,8
TRAAGPF12903CE027E,Country,Tampa/ FL,27.94653,-82.45927,13
TRAWTKK128F92C25D0,Rock,Nashville/ Tennessee,36.16778,-86.77836,13
TRASQIB128F426693D,Pop,The Bronx  New York,40.8527855,-73.8390537935,7
TRANRIK128F148C860,Rap,St. Joseph  MO,39.7686055,-94.8466321,12
TRAZOSB128F9302A07,Rock|Pop,Los Angeles  CA,34.0543942,-118.2439408,0
TRAZDPO128E078ECE6,Rock,Boston  MA,42.3604823,-71.0595677,7
TRBAFBU128F427EFCE,Rock,London  England,51.5073219,-0.1276473,8
TRBDAVU128F423814A,Rock,Sayreville  NJ,40.4592726,-74.3609821,7
TRATCDG128F932B4D2,Rock,Seattle  Washington,47.6038321,-122.3300623,0
TRATOHC128EF3460DA,Rock,Borlänge,60.4856426,15.4234561,4
TRBFEIX128F426A5F8,Rock,Newcastle,54.9770924,-1.6142058,8
TRAPGOC128F932F01A,Reggae,West London  England,51.5110498,-0.1437339,8
TRBFJGB128F42612B1,RnB|Pop,Houston  TX,29.675779,-95.4021585102,1
TRAEOOH128F934ACD4,Metal|Rock,Antarctica,-82.1081819,34.378236,3
TRAYUCR128E078EE0F,Rock,London  England,51.5073219,-0.1276473,8
TRASIKP128F423EED7,Electronic,London  England,51.5073219,-0.1276473,8
TRAKORW128F1484DF0,Pop|RnB,Los Angeles   New York,34.0143928,-117.8984509,0
TRAMLZC128F92F3EB9,Rock,New York NY,40.7305991,-73.9865811,7
TRASIWA12903CFFC4D,Reggae,St. Mary's  Jamaica,18.0247003,-76.82161165,9
TRAILUH128E0784D6D,RnB|Rock,St. Louis  MO,38.6272733,-90.1978888,12
TRASXHB128F933D3BD,Rock|Reggae,Boston  MA,42.3604823,-71.0595677,7
TRAESJK128E0792227,Rap,St. Joseph  MO,39.7686055,-94.8466321,12
TRAJOIH128F14B08F7,Rock,ITALY,42.6384261,12.674297,4
TRAAHEG128E07861C3,Rap,Newark  NJ,40.735657,-74.1723666,7
TRAEGGV128F92F29B2,Rock,GERMANY,51.0834196,10.4234469,4
TRBBKLD128F424ABF5,Metal,Louisiana,30.8703881,-92.0071259,1
TRAGBHV128F4295074,Rock|Punk,Miami  Florida,25.7742658,-80.1936588,13
TRBBJFO12903D074EE,Rap,Los Angeles  CA,34.0543942,-118.2439408,0
TRBIHAU128F425C317,Rock,Amherst  MA,42.3803676,-72.5231429,7
TRAJXNB128F4261F43,Rock,Carle Place  New York,40.7526008,-73.6104057,7
TRAINYU128F4246BD1,Rock|Metal,Oxford  England,51.752225,-1.2583027,8
TRAATNJ128F42631BA,Metal|Rock,Bakersfield  CA,35.3738712,-119.0194638,0
TRAEUIW12903D018F0,Rock,Galveston  TX,29.299328,-94.7945881,1
TRBCYOI128F1455566,Rap,New York  NY,40.7305991,-73.9865811,7
TRARDJY128F14750EA,Rock,Los Angeles  CA,34.0543942,-118.2439408,0
TRANVZT128F42AE134,Country,Austin  TX,30.2711286,-97.7436994,1
TRAWOHD128F148D176,Rock|Pop,Chicago  IL,41.8755546,-87.6244211,12
TRAVELY128F42606F8,Rap,Queens  NY,40.6524927,-73.7914213158,7
TRBCGRI128F93355E9,Rock,Glasgow  Scotland,55.856656,-4.2435816,8
TRBGWEG12903CFF7EE,Pop,Virginia,37.1232245,-78.492772,7
TRAVCNA128F930975C,Metal|Rock,Sweden,59.6749712,14.5208584,4
TRAUOPA128F93537F2,Folk|Rock,Syracuse  NY,43.0481221,-76.1474243,7
TRAPASL128F422BC00,Rock,Providence  RI,51.4325529,-2.6640438,8
TRAGJQL128E078E840,Country,Timmins  Ontario  Canada,48.4759183,-81.3351617,7
TRATGTP128F427021D,Rock,Brooklyn  NY,40.6501038,-73.9495822,7
TRAGDPS128F145F8EE,Rock,Los Angeles  CA,34.0543942,-118.2439408,0
TRAAMPA128F92E7D0D,Punk,Los Angeles  CA,34.0543942,-118.2439408,0
TRAFMME128F932B4D5,Rock,Seattle  Washington,47.6038321,-122.3300623,0
TRAHFHR12903CCCAF8,Rock,New York NY,40.7305991,-73.9865811,7
TRBHCXR128F92E7D0E,Punk,Los Angeles  CA,34.0543942,-118.2439408,0
TRAWIJG128F42B502C,Country,Timmins  Ontario  Canada,48.4759183,-81.3351617,7
TRAXWDS12903CEE35E,Rock,Sydney  Australia,-33.8548156,151.2164539,2
TRAPVYD12903CE0269,Rock|Metal,NORWAY,64.574131,11.5270102892,4
TRAHMIV128F14693DC,Rock,United Kingdom,54.7023545,-3.2765752,8
TRBDIOP128EF35F99C,Rock,Los Angeles  CA,34.0543942,-118.2439408,0
TRAEVRU128F4263351,RnB|Rock,Santa Monica  CA,34.0195598,-118.4869738,0
TRAJPPX128F4259FD4,Rock,London  England,51.5073219,-0.1276473,8
TRBHHUC128F4294C6F,Rock|Folk,CANADA - Ontario,50.0000002,-86.0,12
TRAKGDZ12903CE4867,Rock|Metal,LONG BEACH  California,33.7774658,-118.188487,0
TRBGCLK128F4237A50,Pop,Chiswick  London  England,51.4923137,-0.2638179,8
TRACBWX128F92FD725,Electronic,Edmonton  Alberta  Canada,53.5343609,-113.5065084,0
TRAZVFJ128F9310CE2,Rock,Oxford  UK,51.752225,-1.2583027,8
TRACMHD128F931FB14,Metal|Rock,Helsinki  Finland,60.1666277,24.9435079,4
TRAFWRG128F4295089,Rock|Punk,Miami  Florida,25.7742658,-80.1936588,13
TRALMTD128E07862AC,Rap,Newark  NJ,40.735657,-74.1723666,7
TRBDTNY128F9327A10,Rock,England,52.7954791,-0.540240236617,8
TRAHCRI128F4255C6E,Country,Paw Paw  WV,39.5321154,-78.4567384,7
TRAUODU128F9307467,Rock,Charlottesville  VA,38.029306,-78.476678,7
TRABRMJ128E0780E42,Pop|Rock,Poway  CA,32.9628234,-117.0358645,0
TRAPRQZ128F427E188,Rock,Calcutta  India,22.5677459,88.3476023,11
TRBHKKJ128F427A3B1,Rap|Rock,Croix-des-Bouquets   Haiti,18.5775444,-72.2296218,9
TRBDDKF128F426BF7B,Rock|Folk,PHILADELPHIA  Pennsylvania,39.9523993,-75.1635898,7
TRAPESV128F92FE5E9,Country,Shelby  North Carolina,35.2923513,-81.5356462,13
TRBAHBP128F42985D6,Rock|Punk,New Jersey,40.0757384,-74.4041621,7
TRAJFRJ128F9328FF1,Blues,Memphis  Tennessee,35.1490215,-90.0516284,13
TRAOJEW128F4294CBD,Rap|Rock,Mogadishu  Somalia,2.0427779,45.3385636,5
TRAATIU128F4291A84,Metal,Atlanta  GA,33.7490987,-84.3901848,13
TRBFUMI128F42B5731,Rock,New York  NY,40.7305991,-73.9865811,7
TRBAHID128F4278EAF,Pop,Barranquilla  Colombia,11.04667645,-74.8490503668,9
TRAQGNV128C7196894,Rock,Poway  CA,32.9628234,-117.0358645,0
TRBAYER128F933D3B7,Rock|Reggae,Boston  MA,42.3604823,-71.0595677,7
TRAGWTT128F148CF2C,Rock,Gainesville  FL,29.67360855,-82.3234140624,13
TRBCANP128F92FA6B9,Pop|Rock,New York  NY,40.7305991,-73.9865811,7
TRAMIUD128E07825DB,Rock,Richmond VA,-32.8660751,151.499496964,2
TRAZWDT128F4241B14,Country|Rock,Quantico  VA,38.5228755,-77.2901862045,7
TRAZVZJ128F92EF28A,Punk|Rock,San Francisco  CA,37.7792808,-122.4192362,0
TRAQKPR128F427DDF8,Rock|Pop,Centre,47.5490251,1.7324062,8
TRAGYDZ12903D0957F,Rock,Seattle  WA,47.6038321,-122.3300623,0
TRADXCF128EF357134,Rock,Dundee  Scotland,56.4593653,-2.9735212,8
TRANCSE128F93044F1,Latin,Barranquilla  Colombia,11.04667645,-74.8490503668,9
TRAEFDK128F1473B92,RnB,United States,39.7837304,-100.4458824,1
TRAOYHS128F427EF8B,Rock,Sacramento  CA,38.5815719,-121.4943995,0
TRAOEAQ12903CC26BD,Rock,Long Island  NY,40.8517821,-73.099185269,7
TRANIJQ128F4298A10,Rock,New York  NY,40.7305991,-73.9865811,7
TRBBILZ12903CB422C,Rock|Punk,San Francisco  CA,37.7792808,-122.4192362,0
TRBHBGB128F931E4CF,Rock,Philadelphia  Pennsylvania,39.9523993,-75.1635898,7
TRACSIE128F427F98E,Pop|Latin,The Bronx  New York,40.8527855,-73.8390537935,7
TRAEWLF128F42B1F89,Pop|Electronic,Minneapolis  MN,44.9772995,-93.2654691,12
TRAWDWZ128F9340E55,RnB,Fairfax  California,37.9871455,-122.5888685,0
TRALJBT128F4266FD8,RnB|Pop,The Bronx  New York,40.8527855,-73.8390537935,7
TRBAXDP12903CD1922,Rock,Ukiah  CA,39.1501662,-123.207786,0
TRAEVRI128F93608F3,Pop|Rock,Chiswick  London  England,51.4923137,-0.2638179,8
TRACRON12903CB59E6,Rock|Punk,Columbus  OH,39.9622601,-83.0007064,13
TRBFJPO128F4295BE3,Latin,Barranquilla  Colombia,11.04667645,-74.8490503668,9
TRAJZCH128F933D2B7,Reggae,Boston  MA,42.3604823,-71.0595677,7
TRAVUAJ128E078EDA2,Rock,Boston  MA,42.3604823,-71.0595677,7
TRBBMPH128F1469775,Rock,United Kingdom,54.7023545,-3.2765752,8
TRBGIDU128F4241A2E,Rock|Metal,Seattle  WA,47.6038321,-122.3300623,0
TRAQDZZ128F42AF66A,Rap,Memphis  TN,35.1490215,-90.0516284,13
TRAZCSY128F42683F2,Rock,California - LA,36.7014631,-118.7559973,0
TRANCCN128E0794B18,Rock,Los Angeles  CA,34.0543942,-118.2439408,0
TRAOWBP128F4257C64,Rock,Galveston  TX,29.299328,-94.7945881,1
TRAETTV12903CBBD09,Blues,Seattle  USA,47.6038321,-122.3300623,0
TRAASQC128F93480F0,Punk|Rock,Chicago,41.8755546,-87.6244211,12
TRASYIH12903D08529,Pop|Rock,Los Angeles,34.0543942,-118.2439408,0
TRBEKGR128F425DA44,Rock,Los Angeles  CA,34.0543942,-118.2439408,0
TRARMHA128F92E7D32,Punk,Los Angeles  CA,34.0543942,-118.2439408,0
TRABJWA128F9309C09,Rock,Helsinki  Finland,60.1666277,24.9435079,4
TRARHCB128F148D1B0,Rock|Punk,New Jersey,40.0757384,-74.4041621,7
TRANIVG128F1484DED,RnB|Pop,Los Angeles   New York,34.0143928,-117.8984509,0
TRAQITZ128F4265E0E,Country,Kingsland  AR,33.8584369,-92.2940371,1
TRBCSDW128F424D686,Pop|Electronic,Maine,45.709097,-68.85902,7
TRBHJJP128F145EA12,Country,San Antonio  TX,29.4246002,-98.4951404,1
TRAFJVH128F42BC25E,Rap,Compton CA,33.8948824,-118.2260433,0
TRBEUKI128F9318306,Blues,Teoc  MS,33.5792862,-90.0553621,1
TRAKQXJ128F147A028,Rock,Ukiah  CA,39.1501662,-123.207786,0
TRACUCT128F422BC2F,Rock,Denver  CO,39.7348381,-104.965327,1
TRAGALM128F4236C86,Rap,Japan,36.5748441,139.2394179,14
TRARSZV12903CDB2DE,Blues,Hudsonville  MS,34.8612054,-89.375075,13
TRBACUF128F4247F8C,RnB,Minneapolis  MN,44.9772995,-93.2654691,12
TRBBVNR128E078E1E4,Rap,Los Angeles  CA,34.0543942,-118.2439408,0
TRAMKKJ128F1463612,Reggae,NY - Long Island,40.8517821,-73.099185269,7
TRAVKJJ128F424DA32,Pop|Jazz,Chicago  IL,41.8755546,-87.6244211,12
TRAMARM128E0796A50,Rock,Stillwater  OK,36.1156306,-97.0585716,1
TRAJIUK128F42668E6,Rock,Wisconsin,44.4308975,-89.6884636,12
TRAFZHK128F145E86B,Rock,Wilkes Barre  PA,41.2464824,-75.8817315,7
TRBDYIC128F92F1D17,Rap,Detroit MI,42.3486635,-83.0567374,13
TRAVRPL128F145E874,Rock,Wilkes Barre  PA,41.2464824,-75.8817315,7
TRAZEYQ12903C9D099,Blues,Beaumont  Texas,30.0860459,-94.101846,1
TRAYABW128F4235888,Punk,Berkeley  CA,37.8708393,-122.2728638,0
TRAAAEF128F4273421,Rock,London  England,51.5073219,-0.1276473,8
TRAWEIX128F14B0F05,Rap,Mt. Vernon  NY,40.9125992,-73.8370785,7
TRAVPHL128F424EAE1,Rock,Escatawpa  MS,30.49112175,-88.5513368812,13
TRAWHZK12903CB5A01,Rock|Punk,Columbus  OH,39.9622601,-83.0007064,13
TRABZRZ128F42628AD,Rock|Blues,London  England,51.5073219,-0.1276473,8
TRABYEY128F933773A,Punk,Pittsburgh  PA,40.4416941,-79.990086,7
TRAUXSO128F42B863C,Rock,Newcastle,54.9770924,-1.6142058,8
TRBFSNP128F14572B5,Rock|Metal,California - LA,36.7014631,-118.7559973,0
TRANMOT128F92EFF19,Country,Cross Lane  WV,39.180181,-81.7331799,13
TRBBJAJ128F425DA40,Rock,Los Angeles  CA,34.0543942,-118.2439408,0
TRAYQKQ128F1491182,Rap,London  England,51.5073219,-0.1276473,8
TRAEMNZ128F9334662,Rock,Boston  MA,42.3604823,-71.0595677,7
TRAUCZX128F149D9AE,Country,Vidor  TX,30.1316001,-94.0154541,1
TRANRFB128F1481F1E,Rock,Batley  England,53.716564,-1.6363855,8
TRACFZI128E0795424,Rock,California,36.7014631,-118.7559973,0
TRABOXX128F92F29EB,Pop|Electronic,Minnesota,45.9896587,-94.6113287,12
TRABVWG128F9359323,Rock,Los Angeles  California,34.0543942,-118.2439408,0
TRAYGHE12903CD213E,Electronic,Braintree  Essex  England,51.8790108,0.5501584,8
TRAXPHE128F92F4100,Blues,Middlesbrough  England,54.5760419,-1.2344046,8
TRABJIX128C7196953,RnB,London,51.5073219,-0.1276473,8
TRAPTRH128F4271659,Blues,Beaumont  Texas,30.0860459,-94.101846,1
TRARIZK128F92FF27A,Rock,Garnant  Wales,51.7953874,-3.8911244,8
TRBEYJR128F4292651,RnB,Severn  MD,39.1278864,-76.6869127,7
TRAQEOP12903CA65E2,Pop|Latin,Barranquilla  Colombia,11.04667645,-74.8490503668,9
TRBALIJ128F14884B5,Rock,Muskegon  MI,43.2341813,-86.248392,12
TRAFRKU128F933CE16,Rock,Atlanta  GA,33.7490987,-84.3901848,13
TRARJPL128F931C7D2,Rock,Salt Lake City  UT,40.7670126,-111.8904307,0
TRAQQHJ128F9345DC3,Rock|Punk,Chicago,41.8755546,-87.6244211,12
TRACHKX128F934B07A,Electronic,Stockholm,59.3251172,18.0710935,4
TRBHKKK128F427E9FF,Rock,Escatawpa  MS,30.49112175,-88.5513368812,13
TRAKOEB128F1478783,Rock,Chicago,41.8755546,-87.6244211,12
TRAWRHQ128F1495E6B,Jazz,Niteroi  Brazil,-22.883237,-43.1154551,10
TRAQEUQ128F425282E,Metal,POLAND,52.0977181,19.0258159,4
TRALNOD128F4264AEB,RnB|Rock,Santa Monica  CA,34.0195598,-118.4869738,0
TRAMFFW128F4263AD7,Pop|Rock,London  England,51.5073219,-0.1276473,8
TRAHORF12903CDA9FB,Pop,Corte Madera CA,37.9254806,-122.5274754,0
TRARKGW128F92EB8F9,Rock,NL,26.1630556,94.5884911,11
TRAPAZE128F4233355,Punk,Pittsburgh  PA,40.4416941,-79.990086,7
TRANRWM128F42873F9,Rock,Tempe  AZ,33.4144139,-111.9094473,0
TRADGXI128F92EF28F,Punk|Rock,San Francisco  CA,37.7792808,-122.4192362,0
TRAPLMD128F932FF43,Rock|Metal,Los Angeles  CA,34.0543942,-118.2439408,0
TRAASUZ128F9314950,Metal|Rock,Bakersfield  CA,35.3738712,-119.0194638,0
TRATJSR128F4266791,RnB|Pop,The Bronx  New York,40.8527855,-73.8390537935,7
TRARANL128F1478789,Rock,Chicago,41.8755546,-87.6244211,12
TRBFVZI128F147FCAF,Pop,Chiswick  London  England,51.4923137,-0.2638179,8
TRAYJHF128F4294CB8,Rap,Mogadishu  Somalia,2.0427779,45.3385636,5
TRAIPST128F9302AE9,Rap,St. Joseph  MO,39.7686055,-94.8466321,12
TRAZXDC128F429874E,Reggae|Pop,Kingston  Jamaica,17.9712148,-76.7928127,9
TRAMBBV128F9337714,Punk,Pittsburgh  PA,40.4416941,-79.990086,7
TRAAPPQ128F14961F5,Rock,Athens  GA,33.9595974,-83.3766779,13
TRAWLGG128F42884CA,RnB,Atlanta  GA,33.7490987,-84.3901848,13
TRAHCHN128F4276D58,World|Rock,Arles  France,43.6776223,4.6309653,8
TRBFBUO128F42A3DED,Rock,Eskilstuna  Sweden,59.3717379,16.5051474,4
TRAYKOC128F930D2B8,Rock,Boston  MA,42.3604823,-71.0595677,7
TRAUVUF128F148D1AA,Punk,New Jersey,40.0757384,-74.4041621,7
TRAWTGS128F14569A8,Rock|Pop,London  England,51.5073219,-0.1276473,8
TRBFBOG128F9356C6E,Rap,allentown Pennsylvania USA,40.6022059,-75.4712793,7
TRAAXUY128F426BA55,Rock,Los Angeles  CA,34.0543942,-118.2439408,0
TRABHVL128F92EFB0E,Metal,Bridgend  South Wales  UK,51.4968369,-3.5658028,8
TRAWDLK128EF342E1E,Rap,Newark  NJ,40.735657,-74.1723666,7
TRAEXHW128F92E2602,Rock|Rap,Geneva  NY,42.8689552,-76.9777435,7
TRADAYS12903CDBE0F,Blues|Rock,Greenwood  MS,39.60903665,-86.1070449882,13
TRBFRZX128F9341EAE,Rap,East Flatbush  Brooklyn  NY,40.6537148,-73.930415,7
TRAWSXV128F4273E35,Rap,Queensbridge  NY,40.75514545,-73.9449784413,7
TRACCVZ128F4291A8A,Metal,Atlanta  GA,33.7490987,-84.3901848,13
TRBFWSP128F92F29B4,Rock,GERMANY,51.0834196,10.4234469,4
TRAQOXO128F42636BD,Rock,London  England,51.5073219,-0.1276473,8
TRADODV128F4283EB6,Rap,Queensbridge  NY,40.75514545,-73.9449784413,7
TRAWGLP128F92DE5AD,Pop,LOS ANGELES  California,34.0543942,-118.2439408,0
TRARIRG128F147FC96,Pop,Chiswick  London  England,51.4923137,-0.2638179,8
TRAGHBP128E0793AF7,Rock,London  England,51.5073219,-0.1276473,8
TRAXWQU128F42716E2,Rock,Seymour  IN,38.9592201,-85.8902546,13
TRANCOS128F4267DFB,Rock,Borlänge,60.4856426,15.4234561,4
TRBADGN128F42AA534,Latin,Cádiz,36.5298292,-6.2925678,8
TRAXJHG128F427EA02,Rock,Escatawpa  MS,30.49112175,-88.5513368812,13
TRBCCAJ128F148CBBB,Rap,allentown Pennsylvania USA,40.6022059,-75.4712793,7
TRATZQS128F1467D4B,Rock,Georgia,32.3293809,-83.1137365,13
TRAAIAE128F42AC53D,Country,Medicine Lodge  KS,37.2811339,-98.5803609,1
TRABXVE128F4284AFC,Folk,Forest Hills  Queens  New York City  NY  USA,40.7232458,-73.8466131103,7
