track_id,artist_location,artist_latitude,artist_longitude
TRAUZVU12903CC050D,Queens/ NY,40.7038,-73.83168
TRAMSSK128F92FDC80,,nan,nan
TRAACER128F4290F96,Morris Plains/ NJ,40.82624,-74.47995
TRAAKAS128F4246013,,nan,nan
TRAJMEL128F4262B4A,Austin/ TX,30.2676,-97.74298
TRAXGVY128F933E9C9,Walker-on-Tyne/ England,54.97938,-1.54508
TRASZQB12903CAAE1B,Gothenburg/ Sweden,57.70133,11.96689
TRAJHCS128F93192B5,S�/ France,46.71067,1.71819
TRAMLGE128F92F81DD,,nan,nan
TRABHVL128F92EFB0E,Bridgend/ South Wales/ UK,nan,nan
TRAWDLK128EF342E1E,Newark/ NJ,nan,nan
TRBBEYU128F4235623,,nan,nan
TRAQJMP128F92E3821,UK,54.31407,-2.23001
TRAZRAR128F1477778,,nan,nan
TRBDVZL128F92F579F,,nan,nan
TRAEXHW128F92E2602,Geneva/ NY,nan,nan
TRADAYS12903CDBE0F,Greenwood/ MS,nan,nan
TRASMER128F4272C1D,,nan,nan
TRARMUI128F147162F,Woking/ Surrey/ England,51.31476,-0.56623
TRAXMWV128F14612AB,,nan,nan
TRAYZZB128F425B73A,,nan,nan
TRBEHNT128E0792546,,nan,nan
TRAUOXB128F146573B,Washington/ England,54.89814,-1.53179
TRBIBTU128F92FDC9D,,nan,nan
TRBEAWP128F422B4D1,,nan,nan
TRBFRZX128F9341EAE,East Flatbush/ Brooklyn/ NY,nan,nan
TRBBQPP128F92EE611,,nan,nan
TRABIPA128F1458F79,London/ England,51.50632,-0.12714
TRACYDP128F932BC8E,,nan,nan
TRAVHLR128F146B476,,nan,nan
TRAWSXV128F4273E35,Queensbridge/ NY,nan,nan
TRABUVN128F930633C,,nan,nan
TRASBZK128F42692CA,,nan,nan
TRACCVZ128F4291A8A,Atlanta/ GA,nan,nan
TRBFWSP128F92F29B4,GERMANY,nan,nan
TRAQOXO128F42636BD,London/ England,nan,nan
TRBAAGQ128F148D17E,,nan,nan
TRADODV128F4283EB6,Queensbridge/ NY,nan,nan
TRAXBUJ128F4247432,Houston,29.76045,-95.36978
TRALOBE12903CDA6C5,Earth,34.23294,-102.4102
TRAVJDB128F93305EB,,nan,nan
TRBHDGL128F42324A7,,nan,nan
TRAKRXN128F42670BE,,nan,nan
TRAUYLT128F427538E,,nan,nan
TRAXUBG128F9332164,Tacoma/ WA,47.25513,-122.44165
TRACBWQ128F92F2B91,Columbus/ GA,32.46292,-84.98763
TRABYAR128F931B1A4,Ukiah/ CA,39.15093,-123.2079
TRAQRRD128F425F8E7,Paris/ France,48.85692,2.34121
TRAWGLP128F92DE5AD,LOS ANGELES/ California,nan,nan
TRBGWWM12903CCE627,,nan,nan
TRAQVDI128F42969C8,,nan,nan
TRARIRG128F147FC96,Chiswick/ London/ England,nan,nan
TRBARSX12903D03AE5,Ibadan/ Nigeria,7.37884,3.89527
TRBBHFE12903CA5EEB,Madison/ WI,43.07295,-89.38669
TRASQCW12903CA07D9,Muswell Hill/ London/ England,51.59109,-0.14858
TRAMRQS12903D0FD39,,nan,nan
TRBCWPC128F42438DF,Minneapolis/ MN,44.97903,-93.26493
TRANIPA128F93151A2,East Orange/ NJ,40.76099,-74.20991
TRAUWWP12903CC79CB,,nan,nan
TRAGHBP128E0793AF7,London/ England,nan,nan
TRAWODX128F42AC413,Cork/ Ireland,51.89834,-8.47277
TRAMBHU128F425A620,Newton-le-Willows/ Merseyside/ England,53.45644,-2.63265
TRAXWQU128F42716E2,Seymour/ IN,nan,nan
TRANCOS128F4267DFB,Borlänge,nan,nan
TRATFEN128F14A3A6E,Chickasaw County/ MS,33.90698,-88.95535
TRBADGN128F42AA534,Cádiz,nan,nan
TRBEFJE128F932139E,Dublin/ Ireland,53.34376,-6.24953
TRADNRG128F4295A0E,Brownsville/ TX,25.89958,-97.49553
TRADWAU128F145622F,Birmingham,52.47859,-1.9086
TRAXJHG128F427EA02,Escatawpa/ MS,nan,nan
TRBCCAJ128F148CBBB,allentown Pennsylvania USA,nan,nan
TRATZQS128F1467D4B,Georgia,nan,nan
TRAAIAE128F42AC53D,Medicine Lodge/ KS,nan,nan
TRABXVE128F4284AFC,Forest Hills/ Queens/ New York City/ NY/ USA,nan,nan
TRAKOAK128F4248629,,nan,nan
TRBBHUW128F429476F,Germany,51.16418,10.45415
TRBFICL12903C9CE02,London/ England,51.50632,-0.12714
TRBGMJF128F425E8EA,Los Angeles/ CA,nan,nan
TRBEUMG128F422305C,Austin,30.2676,-97.74298
TRAJLEC128F93385A1,Paris/ France,48.85692,2.34121
TRAWVNL128F9327983,England,nan,nan
TRAABLR128F423B7E3,Toronto/ Ontario/ Canada,43.64856,-79.38533
TRAHZIL12903CF1DC2,Marlin/ TX,31.30627,-96.89774
TRAXLLN128F428B982,New York/ NY,40.71455,-74.00712
TRBANBC128F147E363,,nan,nan
TRAWFGF128E0792FE0,,nan,nan
TRACCJA128F149A144,,nan,nan
TRAPJPD128F14572B3,California - LA,nan,nan
TRAZOEU128F92E28DD,New York/ New York,40.71455,-74.00712
TRAGJPA128F92F9665,Dublin/ Ireland,nan,nan
TRAIQUG128F92F946E,,nan,nan
TRANZIL128F42A2670,Locust Ridge/ TN,nan,nan
TRADJKG12903CE049F,,nan,nan
TRBAHEH128F9327D39,Croix-des-Bouquets/  Haiti,nan,nan
TRAKYWY128F9310CF4,Oxford/ UK,nan,nan
TRBFOEA128F425D2DB,Berkeley/ CA,37.8695,-122.2705
TRBAWKB128F931BAEE,Minnesota,nan,nan
TRBCNWM128F92D50EC,Queens/ NY,nan,nan
TRAVLWL128F424EF6A,Stillwater/ OK,nan,nan
TRATWYC12903CE60D6,Morris Plains/ NJ,40.82624,-74.47995
TRAEHXW128F146F3C5,Houston/ TX,nan,nan
TRAQLOD128F145EC9D,Madrid/ Spain,nan,nan
TRARSKA128F9336A04,Kentwood/ LA; Los Angeles/ CA,34.05349,-118.24532
TRAADLH12903CA70EE,Detroit/ MI,42.33168,-83.04792
TRBCRDW128F422D8BA,,nan,nan
TRBBIBE128F4226E29,Ghent/ Belgium,51.05563,3.72856
TRANPHV128F9344CC3,Santa Barbara/ CA,34.41925,-119.69887
TRBHGUK128E078E031,,nan,nan
TRADKDX128F9320676,Seattle/ WA,nan,nan
TRATQDK128F1489B3E,Hermosa Beach/ CA,33.86404,-118.39535
TRACRTS128F9300F7E,Washington/ D.C.,nan,nan
TRAUVSF128F14A0B6F,,nan,nan
TRALRTY128F428BE43,Atlanta/ GA,nan,nan
TRAXDAH128F422BBFC,Providence/ RI,nan,nan
TRAGNBQ128F149CB93,Wilmette/ IL,nan,nan
TRBBOPV12903CFB50F,New York/ NY [The Bronx],40.71455,-74.00712
TRADZQV128F14A5760,Bellhaven/ NC,35.21962,-80.01955
TRBATRO128F4225566,,nan,nan
TRAQYUA128F428742F,Rossville/ Tennessee (Lived in Como/ Mississippi),34.51042,-89.94049
TRASDGG128F933EDE2,Pittsburgh/ PA,nan,nan
TRAFRVU128F42649A6,,nan,nan
TRBAIKM12903CBCF21,Regina/ Saskatchewan/ Canada,nan,nan
TRAVYXL128EF34722F,,nan,nan
TRBETHV128F429722F,Cádiz,nan,nan
TRARFKP12903CF5DF1,,nan,nan
TRAKCFG128F149D9B7,Vidor/ TX,nan,nan
TRAZVYP128F1459AD9,London/ England,nan,nan
TRAKMUO128F4215890,Madrid/ Spain,nan,nan
TRADRHX12903CCD1DF,Humboldt/ TN,35.82213,-88.91599
TRAYAKN128F9330A65,,nan,nan
TRACXGH128F931686C,Dayton/ OH,39.75911,-84.19444
TRAPNII12903CEA4F8,England,nan,nan
TRBCJUF128F93190C2,LDN,nan,nan
TRAHUZS12903C9D9DD,,nan,nan
TRBBZOG128F422B02B,,nan,nan
TRBDUXD128F148328A,Hacienda Heights/ CA,33.99363,-117.97092
TRBGKJU128E079851F,Dayton/ OH,39.75911,-84.19444
TRBCBXZ128F14628C3,Newcastle/ England,54.97791,-1.61237
TRAUONA128F4255A38,,nan,nan
TRAZLLR128F42A8DCC,United States,nan,nan
TRBHEBY128F148CF2B,Gainesville/ FL,nan,nan
TRAUFLM128F42AECDC,Kentwood/ LA; Los Angeles/ CA,34.05349,-118.24532
TRBAZFD12903CB641D,,nan,nan
TRAWKPT128E0795428,California,nan,nan
TRAXLIU128E07860D4,,nan,nan
TRAUYZG12903CDA4E9,Sayreville/ NJ,nan,nan
TRAEAZV12903D0CBA6,,nan,nan
TRBGZLM128F4221E63,Gainesville/ FL,nan,nan
TRAZSRV128F1452866,Dublin/ Ireland,53.34376,-6.24953
TRBBAHD128F428E0FE,,nan,nan
TRBFIAK128E07823AA,Wales,nan,nan
TRAKXMS12903CB36F2,Charlottesville/ VA,nan,nan
TRABPUI12903CF22CE,H�enlinna/ Finland,64.95014,26.06739
TRADRNN128F92F7172,Chicago/ IL,nan,nan
TRAYLKH128F427BCCC,,nan,nan
TRALKHJ128F92E9D36,Spring Fork/ MO,38.57842,-93.2393
TRBCMSO128F92E6AE5,,nan,nan
TRASPAS128E078DFB3,,nan,nan
TRAPYCR128F4289604,,nan,nan
TRBBUCK128F42AFAD6,Harlem/ New York/ NY,40.8079,-73.9454
TRATAIB128F92E81CB,Santa Barbara,nan,nan
TRBFNBC12903CA9800,Atlanta/ GA,nan,nan
TRAFUWI128F934C730,Antarctica,nan,nan
TRAOSFC128F42618F6,New Orleans/ LA,nan,nan
TRAMFHI12903CB4349,New Orleans/ LA,29.95369,-90.07771
TRBCBLN128F932BC9D,,nan,nan
TRBCGXN128F148C0CD,Queens/ NY,40.7038,-73.83168
TRARFAZ128F93481AD,,nan,nan
TRANLJA128F42A5379,Locust Ridge/ TN,nan,nan
TRBESEX128F147BB13,,nan,nan
TRAMRFE128F4267DF3,Borlänge,nan,nan
TRANWOF12903CB3E19,Los Angeles/ CA,nan,nan
TRBGHND128E079438C,New York/ NY,nan,nan
TRARODV128F1460DBC,Philadelphia/ PA,39.95227,-75.16237
TRAPMTY128F1459DA1,,nan,nan
TRAQEOG128F9353981,Syracuse/ NY,nan,nan
TRAZRBR128E0782989,Wangaratta/ Victoria/ Australia,-36.35484,146.32611
TRAIBXJ128F4260700,Queens/ NY,nan,nan
TRBEQFT128F4238A28,YAHD!,39.49974,-111.54732
TRAMFRD128E07833DA,Locust Ridge/ TN,nan,nan
TRAEPZJ12903CB00C4,,nan,nan
TRARIIY128F147187D,New York/ NY,nan,nan
TRAZWTT128F935AA16,Lund/ Sweden,55.70622,13.1876
TRAXRSK128F42B44D2,Los Angeles/ Ca,34.05349,-118.24532
TRAKMGY128F4269E37,Los Angeles/ CA,34.05349,-118.24532
TRAGPAF128EF34542A,Long Island/ NY,nan,nan
TRARSAM128F4256E04,Norrtälje,59.75952,18.70249
TRBBVSO128F9341C12,Medicine Lodge/ KS,nan,nan
TRALDUE128F9312AF2,Dundee/ Scotland,nan,nan
TRBHQUM128F9309DE1,Birmingham/ England,52.47859,-1.9086
TRAXZSJ128F145B3B0,England,52.88356,-1.97406
TRAIVMM128F4266056,Los Angeles/ CA,34.05349,-118.24532
TRBHZYO128E07862BE,,nan,nan
TRAPJFL128F42AA7B4,Seattle/ WA,nan,nan
TRASAIH128F931F567,Orange/ CA,nan,nan
TRBGBIK128F4294A67,,nan,nan
TRAQVOG128F9340E58,Fairfax/ California,nan,nan
TRAJNWY128E078907F,Melbourne/ Australia,nan,nan
TRABWPT128F42B06CC,Los Angeles/ CA,34.05349,-118.24532
TRAPQNA128F93000EB,Gore/ VA,nan,nan
TRALENK128F92F39E9,California - LA,34.05349,-118.24532
TRAKXIR128F92CF85A,Cleveland/ TN,nan,nan
TRAPCIQ128F4241A74,J�ping/ Sweden,nan,nan
TRALPQV128F424F989,Berlin/ Germany,52.51607,13.37698
TRASLHI128EF343C84,London/ England,nan,nan
TRAIZQI128F42A51F9,Brooklyn/ NY,40.65507,-73.94888
TRBCUPT128F1462B73,Orange/ CA,nan,nan
TRAPZLI128F92DB0CD,,nan,nan
TRAFYYU128F4229376,Buffalo/ New York,42.88544,-78.87846
TRBEHFA128F145B3DA,England,52.88356,-1.97406
TRAJZYI128F424B412,,nan,nan
TRBGPZX128F4285105,,nan,nan
TRBBGQN128F9310CBE,Oxford/ UK,nan,nan
TRAHBQT128F4213403,Davis/ CA,38.54666,-121.74477
TRAEQQE128F42920E3,Dry Ridge/ KY,38.68193,-84.59431
TRAVLXZ128F42A22E4,Galloway/ Panola County/ TX,32.20049,-94.35887
TRBDCAH128EF362D31,Los Angeles/ CA,34.05349,-118.24532
TRAAZGC12903CB5DFB,,nan,nan
TRAWEDC128F14A2EBA,San Francisco Bay Area,37.87869,-121.94345
TRAFLZY128F148959F,New Jersey,nan,nan
TRAHXGG128F9350452,Bakersfield/ CA,nan,nan
TRBDLRT128F4296B2F,Georgia,32.67828,-83.22295
TRAFABO128F933DE53,,nan,nan
TRAVOHH128F4247EF9,,nan,nan
TRAYMFR12903D09540,Dry Ridge/ KY,38.68193,-84.59431
TRARBJW128E0788A1A,Manchester/ England,53.4796,-2.24881
TRAROQC128F4273979,Barranquilla/ Colombia,nan,nan
TRATTNI128E0799697,Nashville/ TN,nan,nan
TRANBMY128F426416A,Queens/ NY,nan,nan
TRAFWEV128F428D391,,nan,nan
TRBGICJ128F427BA9A,,nan,nan
TRAVMXD12903CBBD0B,Seattle/ USA,nan,nan
TRAWCQE128F14676AC,NORTH FORT MYERS/ Florida,34.05349,-118.24532
TRBHIJC128F92E55E2,Greenwood/ MS,nan,nan
TRBHAAK128F92E27BF,Croix-des-Bouquets/  Haiti,nan,nan
TRAIYDL128E0791583,St Michael/ Barbados ,13.11199,-59.59895
TRAXOQP128F930DD49,,nan,nan
TRADXMA128F4276D94,,nan,nan
TRAMTFQ128F9352EDB,Nordrhein-Westfalen,51.42721,7.66379
TRATDDF128F4294E6A,Eskilstuna/ Sweden,nan,nan
TRATBVA128F9312ACC,,nan,nan
TRAAJJG128F4284B27,Lansing/ MI,42.73383,-84.59334
TRAIKBB128F428AD73,Elkhart/ IN,41.68676,-85.97567
TRAGBND128F92FC400,,nan,nan
TRAJMZL12903CA4807,,nan,nan
TRBAAOT128F4261A18,Sayreville/ NJ,nan,nan
TRBCALG128F1483839,,nan,nan
TRAZACV128F426983D,Glasgow/ Scotland,nan,nan
TRAFBVU128F426B3F6,Oslo/ Norway,nan,nan
TRBCPXR128F42AC544,Medicine Lodge/ KS,nan,nan
TRASCWR12903CCC575,Seattle/ USA,nan,nan
TRAVXBL128F42BB389,,nan,nan
TRAKCAE128F92DACD8,,nan,nan
TRBBEGG128F9314BAA,Medicine Lodge/ KS,nan,nan
TRAHJCI128F92FFB38,Harlem/ New York/ NY,40.8079,-73.9454
TRBGBGO128F4264203,Wisconsin,nan,nan
TRAEARU128E0781A02,London/ UK,51.50632,-0.12714
TRAXLYT128F9348137,,nan,nan
TRBFTJP128F426AC3F,England,52.88356,-1.97406
TRAGQQK128F42561AB,,nan,nan
TRAAOJI128F1458DCD,London/ England,51.50632,-0.12714
TRALSAJ128F92EDC84,,nan,nan
TRAYLRT128F42605AF,Lansing/ MI,42.73383,-84.59334
TRAVWTN128F425D2D5,Berkeley/ CA,37.8695,-122.2705
TRABKBS128F42823EC,Chino Hills/ CA,33.99604,-117.75801
TRBEAMO128F425B75F,,nan,nan
TRASARO128F145E40F,,nan,nan
TRABTXS128F92E2FDC,,nan,nan
TRBHQHN128F148A1B3,Amherst/ MA,nan,nan
TRBBVBM128F4276D82,Glasgow/ Scotland,nan,nan
TRABAFJ128F42AF24E,Orlando/ FL,28.53823,-81.37739
TRBIIOT128F423C594,,nan,nan
TRBIAVU128EF3493BA,Paw Paw/ WV,nan,nan
TRAQQVR128F4255A3A,,nan,nan
TRATDLH128F93384B0,LDN,nan,nan
TRABBXU128F92FEF48,Hamtramck/ MI,nan,nan
TRBFJKU12903CEDB0C,San Antonio/ TX,29.42449,-98.49462
TRAUNEL128F1467D5C,Georgia,nan,nan
TRAPYVH128F428CFD7,Providence/ RI,41.82387,-71.41199
TRAWFCM12903CBE6FA,Latvia,56.87546,24.6075
TRAYICR128F4282520,CANADA - Ontario,49.38426,-84.75627
TRBDHUR128F423EC48,,nan,nan
TRAKLML128E07999DA,London,51.50632,-0.12714
TRBFLIP128E07897B4,,nan,nan
TRARKEH128F1463CB2,,nan,nan
TRANEQB128F4284978,Ireland,53.41961,-8.24055
TRATBGP128F1482545,Manchester/ England,53.4796,-2.24881
TRANYAM12903CD9CFC,Houma/ LA,29.59733,-90.71913
TRAIWZZ128F9306AFF,Bakersfield/ CA,nan,nan
TRARVZG128F1497359,BAKERSFIELD/ California,nan,nan
TRAATPA128F146753C,,nan,nan
TRBBYDT128F14805B4,Chiswick/ London/ England,nan,nan
TRBDLLL128F9331D6E,St. Louis/ MO,nan,nan
TRAZZQC128F427A0F5,Boston/ MA,nan,nan
TRARMYQ128F149F18A,,nan,nan
TRAZNDI128F9321777,,nan,nan
TRBHFBL128F14537D2,,nan,nan
TRARYCL128F1456224,Birmingham,52.47859,-1.9086
TRACBLO128E0784286,,nan,nan
TRBAMXF128F1470AD6,,nan,nan
TRAJPIQ128F14819A8,,nan,nan
TRAASFP128F42980BD,Sevenoaks/ United Kingdom,51.27562,0.17898
TRBDVVT128F4279D11,Los Angeles CA,nan,nan
TRAGVAO128F4289B5D,Queensbridge/ NY,nan,nan
TRAPDQG128F93018C0,Atlanta/ GA,33.74831,-84.39111
TRBFIUJ12903CFEB7C,City of Angels,nan,nan
TRAHUQT128F4281228,Hanna/ Alberta/ Canada,49.26044,-123.11403
TRBGRIP128F147FCA6,Chiswick/ London/ England,nan,nan
TRAVVBW128F42819B2,,nan,nan
TRALDDK128F9300AC5,Orange/ CA,nan,nan
TRABXPR128F92F27FE,Ohsawa/ Ontario,43.72233,-90.59239
TRATMAL128F427EC8D,,nan,nan
TRBFYJE128F14A8ABF,Birmingham/ England,nan,nan
TRBCHSH128F93304E1,,nan,nan
TRAKKOH128F42AF40E,The Bronx/ New York,nan,nan
TRBHLDQ128F423EF10,Nashville / Los Angeles,42.33168,-83.04792
TRBBCJH128F930C970,,nan,nan
TRASWIV128E0788A84,Chicago/ IL,41.88415,-87.63241
TRAPPUN128F429400B,Seattle/ WA,nan,nan
TRACTHF128F4295A22,Brownsville/ TX,25.89958,-97.49553
TRAPCHT128F4239830,Orlando/ FL,nan,nan
TRALUTY128F9322DC0,,nan,nan
TRACOHQ128F424C5EF,Cleveland/ OH,nan,nan
TRBIFOK128EF362D20,Los Angeles/ CA,nan,nan
TRACTUH128F92C93A3,Brooklyn/ NY,40.65507,-73.94888
TRARQSD128F427E2AA,Seattle/ WA,47.60356,-122.32944
TRAIWNA128F145E2CD,Batley/ England,nan,nan
TRADABC128F4274FCC,,nan,nan
TRAHKMS128F934B09E,Los Angeles/ CA,34.05349,-118.24532
TRAFYGO128F42727E7,,nan,nan
TRADXCO128F426B26D,NY - New York City,nan,nan
TRADQBK128F92E8B5F,Nashville/ TN,36.16778,-86.77836
TRADJHU128F425459F,,nan,nan
TRAURRO128F1489B2C,Hermosa Beach/ CA,33.86404,-118.39535
TRABLLK128F428FFAF,Liverpool/ England,nan,nan
TRAZWGV128F425DA7C,Vidor/ TX,nan,nan
TRASTOM12903CBE8A6,,nan,nan
TRBFNMG128F4278109,Boston/ MA,nan,nan
TRAMDUW12903CB5100,ALBUCRAZY/ NEW MEXICO,nan,nan
TRAYYAU128F92D58D0,,nan,nan
TRAXJVO128F42AC534,Medicine Lodge/ KS,nan,nan
TRAWSSL12903CC4734,,nan,nan
TRASYVP12903D09590,Seattle/ WA,nan,nan
TRBEFQB128F932138A,Dublin/ Ireland,53.34376,-6.24953
TRBHNUB12903CC2475,Mass. - Boston,42.31256,-71.08868
TRAUMNH128F92FB67F,,nan,nan
TRAGKTN128F933C68B,Toronto/ Ontario/ Canada,43.64856,-79.38533
TRAFKRE128F932002B,Baltimore/ MD,nan,nan
TRBIBAQ128F93279F5,England,nan,nan
TRAZYQF12903CE3DA5,Venus,27.10442,-81.33231
TRAJUPF128F4231A2C,,nan,nan
TRAECWI128F4226133,New York,40.71455,-74.00712
TRAYDZH128C71967BC,Coral Spring/ FL,nan,nan
TRBBFOT12903CBCB4F,,nan,nan
TRAPMRV128F92F5F4C,Austin/ TX,nan,nan
TRAYGQU128F934B4F5,Espoo/Helsinki,nan,nan
TRAGYXL128F92F9FCB,,nan,nan
TRAGQBY128F42635B7,London/ England,nan,nan
TRAGFVT128F92ECB5D,Manchester/ England,nan,nan
TRBGGOS128F9307FC5,,nan,nan
TRAWNOH128F4287513,Glasgow ,55.8578,-4.24251
TRAWOCY128F145B051,New York/ NY,40.71455,-74.00712
TRAONPF128F42480A7,Lynchburg/ VA,nan,nan
TRAONYI128F9324BA3,,nan,nan
TRAKTWZ128EF35E206,Los Angeles &amp; New York,nan,nan
TRAURRP128F4261B94,Austin/ TX,nan,nan
TRACUCQ128F92FFBF7,Ibadan/ Nigeria,7.37884,3.89527
TRAIHFF128EF351817,,nan,nan
TRAGAAF128F9338911,,nan,nan
TRANRGP128F1465737,Washington/ England,54.89814,-1.53179
TRASHSN12903CA9E34,Harlem/ New York,40.8079,-73.9454
TRAMPWN128F934C221,,nan,nan
TRALROP128F92CA9CC,Seattle/ WA,nan,nan
TRAMEBP12903CD7EEA,New York/ NY,40.71455,-74.00712
TRAKBON128F9311039,London/ England,51.50632,-0.12714
TRAJFDU128F426A5F4,Newcastle,nan,nan
TRBEIYU128F92E88A9,Los Angeles/ CA,34.05349,-118.24532
TRBFXMJ12903CB50F6,ALBUCRAZY/ NEW MEXICO,nan,nan
TRAXQZA128F1463DEB,Heston/ Middlesex/ England,51.4855,-0.37196
TRAAOIN128F9303790,,nan,nan
TRBHOXV128F92FBB72,Madisonville/ TN,35.52069,-84.36354
TRBIJYB128F14AE326,,nan,nan
TRAMPCW128F92CC022,Forest Hills/ Queens/ New York City/ NY/ USA,nan,nan
TRAISYO128E07888A6,Hunington/ Long Island/ NY,nan,nan
TRAPGKY128F42972A9,St. Catharines/ ON/ Canada,nan,nan
TRASSZI128F146EC5F,Dundee/ Scotland,nan,nan
TRBFPRL128F14569B9,London/ England,nan,nan
TRAAZQW128F93430DC,Vermillion/ SD,42.78668,-96.92803
TRASDYA128F425E84F,Fairfax/ California,nan,nan
TRAHIJE128F4243356,Ft. Lauderdale/ FLORIDA,26.12367,-80.14356
TRBDMCC128F9358267,,nan,nan
TRALEER128F4268E6D,,nan,nan
TRBBMXI128F428CCD1,,nan,nan
TRALQGZ128F146F500,Scotland,nan,nan
TRAUSHD128E0795347,Sayreville/ NJ,nan,nan
TRAPGOZ128F933A945,Fargo/ ND,nan,nan
TRAIELD128F92DC682,Nashville/ Tennessee,36.16778,-86.77836
TRBIFGK128F92F23A2,,nan,nan
TRBBTUD128F42A10A3,POLAND,nan,nan
TRBATEY128F4285370,McLellan/ FL,nan,nan
TRAUJTZ12903CF7BB4,Freehold/ NJ,40.23447,-74.29504
TRBGUHX128F4279757,,nan,nan
TRAFRYJ128F92E638B,Cleveland/ OH,41.50471,-81.69074
TRAZYVR128F4280A24,Long Island/ NY,nan,nan
TRAHCBD128F9336A3E,,nan,nan
TRAMTYX128F42985D0,New Jersey,nan,nan
TRADCIM128F427A3A1,Croix-des-Bouquets/  Haiti,nan,nan
TRAYUKR128F9344BB4,,nan,nan
TRAAQCK128F92E8C33,LDN,nan,nan
TRAYWHE128F92E9D6A,Atlanta/ GA,33.74831,-84.39111
TRBCWYJ128F93213A1,Dublin/ Ireland,53.34376,-6.24953
TRATRMZ128F42A9AAC,California - LA,34.05349,-118.24532
TRAGHJX128F426F76F,Duluth/ MN,nan,nan
TRAMEDG128E07933F4,London,51.50632,-0.12714
TRANEMQ128F42A10A8,POLAND,nan,nan
TRAEOBA12903CAFAB0,London/ England,nan,nan
TRBIGRY128F42597B3,Ibadan/ Nigeria,7.37884,3.89527
TRBFMAS128E078F352,J�ping/ Sweden,nan,nan
TRAREDZ12903CFB6E3,Sweden,62.19845,17.55142
TRAPOYU128F42644C3,New York,40.71455,-74.00712
TRAEVLO128F933DE9E,New York/ NY,40.71455,-74.00712
TRAIYAT128F931FEA5,,nan,nan
TRAEVHU128F92D9EA0,Houston/ Texas,nan,nan
TRADFII128F931FC9F,Los Angeles/ CA,nan,nan
TRANTAD128F92FD042,Calcutta/ India,nan,nan
TRAPQQI128F1460D64,Los Angeles/ California,nan,nan
TRAEFON128E078C6F8,Lincoln Park/ MI,42.25147,-83.18186
TRATQSL128F932E2ED,,nan,nan
TRAUXSK128F427C58D,Pittsburgh/ PA,nan,nan
TRANULO128F422E6FE,Bogota/ COL,4.65637,-74.11779
TRAPMRB128E078E21E,London,51.50632,-0.12714
TRBFRFR128E0781C86,Gainesville/ FL,nan,nan
TRADJGI128F148B0F6,Fargo/ ND,nan,nan
TRAKLEZ128F4270649,NY - New York City,40.71455,-74.00712
TRAFTCT128F425A900,Newton-le-Willows/ Merseyside/ England,53.45644,-2.63265
TRAXUQL128F932D6C4,,nan,nan
TRADFID128F4267231,Newcastle,nan,nan
TRANPWV128F9341281,POLAND,nan,nan
TRAPHZT128F147A02B,Ukiah/ CA,nan,nan
TRAKXPE128F1462FF2,Aiken/ SC,33.56173,-81.72239
TRBDDTT128F4291192,New Orleans/ LA,nan,nan
TRALNJR128F145AC96,New York/ NY,nan,nan
TRBDNGV128F42895AE,Madisonville/ TN,35.52069,-84.36354
TRALPKG12903CDCA8A,London/ England,nan,nan
TRAYYCA128F422B2A1,,nan,nan
TRBGPCC128F428FF02,Venice/ CA,34.05349,-118.24532
TRBFHRA128F424D28A,Chattanooga/ TN,35.04644,-85.30946
TRAFCWJ128F42515AE,Teoc/ MS,nan,nan
TRAISYU128F427F486,Tijuana/ Mexico/San Diego/ California,nan,nan
TRACKAP128F425B741,,nan,nan
TRBAUVN128F932FEF8,Kentwood/ LA; Los Angeles/ CA,34.05349,-118.24532
TRAHBOV128F92EF77A,Mass. - Western,42.18419,-71.71818
TRBGNNC128F148D427,allentown Pennsylvania USA,nan,nan
TRAWAXV128F92E075C,Minneapolis/ MN,nan,nan
TRAPDIO128F933C680,Toronto/ Ontario/ Canada,43.64856,-79.38533
TRBGHJG128F428ADB4,Orange County/ CA,33.6671,-117.76505
TRAUOUZ128E078F8BB,Compton/ California,nan,nan
TRAKDCQ128F42A247A,Harlem/ New York/ NY,40.8079,-73.9454
TRAJHDR128F92FA863,,nan,nan
TRAQPHD128F4226E5E,Ghent/ Belgium,51.05563,3.72856
TRBHEVR128F4263CE0,Wisconsin,nan,nan
TRAJHHE128F146815C,Gilmer/ TX,nan,nan
TRAQVUG128F4286DE3,,nan,nan
TRBCGKB12903CC0031,Batley/ England,nan,nan
TRABDTV128E0791839,,nan,nan
TRBFLFI128F427F374,Austin/ TX,30.2676,-97.74298
TRBATKI128F4284D54,,nan,nan
TRBDFCT128F4285E05,McMinnville/ TN,35.68094,-85.77449
TRACBWP128C7196948,Escatawpa/ MS,nan,nan
TRADFXD128F424694C,Borlänge,nan,nan
TRASAQI128F426EEA3,Duluth/ MN,nan,nan
TRAPHAH128F42677A4,The Bronx/ New York,nan,nan
TRBGBUY128F422B413,,nan,nan
TRBETVK128F4288B49,San Francisco/ CA,37.77916,-122.42005
TRAGCTZ128F4290974,,nan,nan
TRAPZQI128F428CF18,,nan,nan
TRAAABD128F429CF47,Memphis/ TN,35.14968,-90.04892
TRBBAKH128F92FA339,Anderson/ IN,40.10216,-85.67869
TRAQSPU128F422146B,,nan,nan
TRARJEK128F930B3AA,Dallas/ TX,32.77815,-96.7954
TRAXWLM128F1453E3B,New York/ NY [Harlem],nan,nan
TRAUEYX12903CEAF48,Melbourne,-37.81753,144.96715
