track_id,artist_location,artist_latitude,artist_longitude
TRBICVB128F9326B65,Campbell/ CA,37.28848,-121.94486
TRBEBWG128F93214A4,New York/ New York,40.71455,-74.00712
TRAQTYT12903D134AC,Beaumont/ TX,30.08615,-94.10158
TRACWBO128F92F322F,Dallas/ TX,32.77815,-96.7954
TRAFMIA128F92E2B2B,Detroit/ MI,42.33168,-83.04792
TRBCJRW12903CD02BC,Durham/ NC,35.99527,-78.89601
TRAMBFD128EF34B848,New York/ NY [Washington Heights],40.8448,-73.93585
TRAMMFP12903CB59C2,Couchman/ TX,31.1689,-100.07715
TRBENZL128F1455ECA,Fort Worth/ TX,32.74863,-97.32925
TRBDTZX128F92DFA66,Nashville/ TN,36.16778,-86.77836
TRAKARY128F427253E,Anderson/ IN,40.10216,-85.67869
TRAWTUV128F426DD46,Manchester/ England,53.4796,-2.24881
TRBDVJF128E078894B,Chicago/ IL,41.88415,-87.63241
TRAGAVF128F424829B,Robbinsville/ NC,35.32689,-83.80489
TRANREH128F93462CF,Philadelphia/ PA,39.95227,-75.16237
TRAYXZX128F930F022,Mexico City/ Mexico,19.4319,-99.13285
TRAEOUE128F93187B9,Sydney/ Australia,34.05349,-118.24532
TRARPCK128F92FEA7F,Brooklyn/ NY,40.65507,-73.94888
TRAECBR128F429F8C0,Kentwood/ LA; Los Angeles/ CA,34.05349,-118.24532
TRAOZEJ128F428CCEA,Atlanta/ GA,33.74831,-84.39111
TRAQTBF12903CCC1B7,England,52.88356,-1.97406
TRARFXI128F1468CE3,Leona/ Texas,31.15509,-95.96653
TRADMFK12903CC2478,Mass. - Boston,42.31256,-71.08868
TRADVSU128E0786371,NY - New York City,40.71455,-74.00712
TRABXLH128F935F8E7,Blythesville/ AR,34.7519,-92.13055
TRAGMXK128F9305A50,Buenos Aires,-34.60852,-58.37354
TRAVWZA128F931F36E,Kingston/ Ontario/ Canada,44.23153,-76.47933
TRAYOQI128F92F0967,Boston/ Brooklyn USA,40.65507,-73.94888
TRAMTIH128F933E8E4,Walker-on-Tyne/ England,54.97938,-1.54508
TRBBXMC128F422C330,Walker-on-Tyne/ England,54.97938,-1.54508
TRADAFY128F145B77B,Sch�erg/ Germany,50.82607,7.28021
TRAOMMU128F933878B,Greenwood/ MS,33.51711,-90.18043
TRAYESZ128F1458FAE,London/ England,51.50632,-0.12714
TRBCTBG128F42B7E1B,Cork City/ Ireland,51.89834,-8.47277
TRAOMDT12903CF73C3,Canada,56.95468,-98.30897
TRAQYZI128F4273CF3,Birmingham/ England,52.47859,-1.9086
TRBGJDW128F4292EDB,Harlem/ New York,40.8079,-73.9454
TRAYDJL128F145F261,Detroit/ MI,42.33168,-83.04792
TRAAQBF12903CF796B,NY - New York City,40.71455,-74.00712
TRAAENC128F1451DE9,Egremont/ Cumbria/ England,54.48303,-3.53444
TRAHKRO128F9320EA7,Kingston/ Ontario/ Canada,44.23153,-76.47933
TRAHVUK128F1456988,Philadelphia/ Pennsylvania/ U.S.,39.95227,-75.16237
TRADYQK128F42A762A,UK,54.31407,-2.23001
TRAAGPF12903CE027E,Tampa/ FL,27.94653,-82.45927
TRAWTKK128F92C25D0,Nashville/ Tennessee,36.16778,-86.77836
